When they ascended the steps to the hall , Maria 's alarm was every moment increasing , and even Sir William did not look perfectly calm .	2	0
Sophie was encouraging me to use the same substance , to do the same activity , that had so harmed her .	19	0
Cast out of the ranks of his contemporaries right at the outset , he dreamed of surpassing them all one day by some exceptional feat and so avenging himself on them all for everything .	27	0
Inasmuch as a work of literature does not embody reality in a direct sense , but only a reflection and a generalisation of it , it is as a rule concerned not with unique meanings but with specific meanings ;And slowly , " he said pressing onwards , " slowly , slowly slowly , all your excess body fat . . . turns . . . to . . . " he paused for effect , " subcoo . . . subyoo . . . subtoocay . . . " - he paused for breath - " subcutaneous gold , which you can have surgically removed .	105	0
Not more than 100 young men were taken from the entire district , but on the day they were mustered before the ' konak , peasants with their bags and a few townsmen with their wooden chests , it seemed as if there were plague and uproar in the town .	19	0
Bingley and Jane , however , soon allowed the others to outstrip them .	11	0
In their waking hours people often acted as though they were asleep ; the newlyÂ´acauired right to shoot and kill had an overpowering effect on anybody who thought he had emancipated himself by hitching aÂ´gun round his waist .	30	0
I inquired after his team and rooted for it , which seemed to amuse him no end .	6	1
He could see she wrestled with lying about it , but his will won out .	4	1
by not moving toward it , you 'll be letting the bear know that you 're not trying to motivate it .	19	0
One of the police officers later told me that before they called me , they had fired a cracker shell at the bear and did n't realize until it was too late that they had hit a tree and the shell had ricocheted back behind them .	42	0
The letters had been blurred with an airbrush , " so as not to spoil the Big Surprise ! "	14	0
Here also in time the houses crowded together and the settlements multiplied at both ends of the bridge .	11	0
And , if I may say so , after all that has happened here , after all the fines you have paid , I admire you for being in a position to lend anything to anyone .	32	1
On prehistoric Earth he had lived in a cave , not a nice cave , a lousy cave , but . . .Denise closed her eyes , but this substantially worsened the phase-sync problem .	30	0
Gary piloted the car down narrow suburban roads to the limestone gates of Waindell Park , where a long queue of cars , trucks , and minivans was waiting to enter .	1	0
They really are the creeps of the cosmos , buzzing around the celestial infinite with their junky little machines that never work properly or , when they do , perform functions that no sane man would require of them and , " he added savagely , " go beep to tell you when they 've done it ! "	29	1
Now concentrate !	1	0
” ' But he 's exposed you to culture before now , surely . '	5	1
They all laughed and cheered it on , then gradually dispersed to their various cars and disappeared into the night24 : the repressive bra to unfetter her subversive breasts .	4	1
